40.71830583111212, -73.99199587200835
33.4481210773201, -112.07375034910912
33.451230863519726, -111.91751965792022
41.87824377967111, -87.62984336226324
37.71869561463229, -122.41357980496338
38.88650034391764, -77.04752019199115
33.35701968149648, -111.82273990918483
33.76701819412832, -84.39584470093898
42.36367258178215, -71.07862832536178
47.60624471741767, -122.33204382627093
36.11718809121841, -115.1709483185697
34.05210412432926, -118.24368781896086
44.98007736918591, -93.26371542644063
30.26718361698159, -97.74311928133027
40.742627474930096, -73.80479189705888
39.73879503893974, -104.98670700357016
39.952104107472174, -75.16343828436662
34.021994797364314, -118.45886834806203
32.98089338217789, -117.07811797821923
32.80302053531547, -96.76989743494408
37.33618033611109, -121.91804860849675
28.537969246260477, -81.37927420650881
32.708219712334426, -117.15137399389863
32.2217131518074, -110.92653515261165
34.134468176252405, -118.35911576363584
29.762697754725163, -95.3823137047244
43.03950592862102, -87.9063213048276
33.8312803287695, -117.89913229948003
37.396136669513936, -122.0972246948452
25.790049235461215, -80.21255757411376
45.523483214646724, -122.67628042137935
33.546127767131196, -112.29668505883222
33.66901692895327, -117.91859461313983
-6.208748982669261, 106.84637590398464
27.94944607964624, -82.46507359999983
34.15637515192315, -118.24939816730745
39.103591064965364, -94.58171735359593
35.22726338097585, -80.84318161707374
43.65295022190735, -79.3826088698448
37.8004246475001, -122.26756035824941
39.99631052601611, -82.99985733387564
39.76891501389658, -86.15789303487787
33.864731972395866, -118.3609050432291
39.2862503078262, -76.61466929101512
47.64461227459553, -122.16859990001491
34.04892809999974, -111.09373110000084
40.440149171018845, -79.99623510254777
34.13000225378519, -118.1299070021367
40.788874252866144, -74.16726907961797
37.54264468924058, -122.30184856645569
33.64161905295775, -117.74657160957754
33.8057742128113, -118.15549409679765
40.87176196601507, -73.9036662334419
29.42491663242302, -98.49362410785048
41.48793032103316, -81.70010441402194
26.1284068873984, -80.14925502235778
35.77070820228135, -78.63805685133056
38.64479246782927, -90.22699698875937
51.5027862708661, -0.12419234803149644
44.96540727366251, -93.11991607777752
38.58153308777307, -121.49565145676873
40.702898962543024, -73.6043834587628
38.98214562032974, -77.3817539950549
38.86723572580635, -77.26256180967732
34.106073553284716, -117.98569857080275
40.762172801075195, -111.89623672258084
39.13099487202062, -84.50197090310893
37.542944669035414, -77.46858879340077
36.164203997959206, -86.78143980816326
49.24136622408389, -123.11258374555015
35.20135159999994, -111.63924899999985
40.014985599999875, -105.27054560000026
38.98716416403943, -77.0886833891625
32.87963238651688, -97.01133257191015
41.01083193937825, -73.7772560481866
34.056525595857956, -117.66016853846175
41.25393004161855, -95.999199285549
40.48550610588228, -74.4263852797386
29.964635216560513, -90.0705618210189
